timestamp,a_x,a_y,a_z,class_label
9/25/25 11:46,0.066124,-0.05124,0.808616,1
9/25/25 11:46,0.066124,-0.05124,0.808616,1
9/25/25 11:46,0.066124,-0.05124,0.808616,1
9/25/25 11:46,0.066124,-0.05124,0.808616,1
9/25/25 11:46,0.066124,-0.05124,0.808616,1
9/25/25 11:46,0.066124,-0.05124,0.808616,1
9/25/25 11:46,0.075152,0.31232,1.343464,1
9/25/25 11:46,0.075152,0.31232,1.343464,1
9/25/25 11:46,0.075152,0.31232,1.343464,1
9/25/25 11:46,0.075152,0.31232,1.343464,1
9/25/25 11:46,0.075152,0.31232,1.343464,1
9/25/25 11:46,0.075152,0.31232,1.343464,1
9/25/25 11:46,0.075152,0.31232,1.343464,1
9/25/25 11:46,0.075152,0.31232,1.343464,1
9/25/25 11:46,0.075152,0.31232,1.343464,1
9/25/25 11:46,0.075152,0.31232,1.343464,1
9/25/25 11:46,0.075152,0.31232,1.343464,1
9/25/25 11:46,0.075152,0.31232,1.343464,1
9/25/25 11:46,0.075152,0.31232,1.343464,1
9/25/25 11:46,0.075152,0.31232,1.343464,1
9/25/25 11:46,0.075152,0.31232,1.343464,1
9/25/25 11:46,0.052216,-0.23424,0.62098,1
9/25/25 11:46,0.052216,-0.23424,0.62098,1
9/25/25 11:46,0.052216,-0.23424,0.62098,1
9/25/25 11:46,0.052216,-0.23424,0.62098,1
9/25/25 11:46,0.052216,-0.23424,0.62098,1
9/25/25 11:46,0.052216,-0.23424,0.62098,1
9/25/25 11:46,0.052216,-0.23424,0.62098,1
9/25/25 11:46,0.052216,-0.23424,0.62098,1
9/25/25 11:46,0.052216,-0.23424,0.62098,1
9/25/25 11:46,0.052216,-0.23424,0.62098,1
9/25/25 11:46,0.052216,-0.23424,0.62098,1
9/25/25 11:46,0.052216,-0.23424,0.62098,1
9/25/25 11:46,0.12444,-0.16348,0.739808,1
9/25/25 11:46,0.12444,-0.16348,0.739808,1
9/25/25 11:46,0.12444,-0.16348,0.739808,1
9/25/25 11:46,0.12444,-0.16348,0.739808,1
9/25/25 11:46,0.12444,-0.16348,0.739808,1
