accel_x,accel_y,accel_z,label
1.275375,-8.419147,3.996014,2
2.036292,-10.95793,1.410569,2
-1.363909,-11.20918,-3.597609,2
-0.531207,-10.6349,-2.809174,2
0.679562,-10.56072,1.719243,2
1.624727,-10.10609,3.285346,2
-0.278764,-11.09791,-1.086341,2
-0.083749,-9.440882,-4.956732,2
-0.342174,-8.945567,-0.059821,2
0.825524,-7.545766,3.396612,2
1.243071,-10.8335,1.556531,2
-0.095713,-10.25085,-4.222135,2
-0.95354,-10.31187,-2.901298,2
0.510868,-9.501899,1.838884,2
1.154537,-8.945567,2.772085,2
-0.839881,-10.07618,-1.422533,2
-0.689133,-8.916854,-4.910072,2
-0.87338,-7.927422,0.4666,2
1.097109,-7.405786,3.261417,2
1.196411,-10.47338,0.989432,2
-0.728615,-9.957731,-4.819145,2
-0.996611,-10.02593,-3.352345,2
0.363709,-8.469396,2.251646,2
-0.072981,-9.050852,2.210968,2
-0.506082,-10.41715,-1.556531,2
-1.399801,-9.377472,-4.179065,2
-1.600798,-8.228917,1.015753,2
0.212961,-8.506484,2.617748,2
1.064806,-10.39681,1.205983,2
-0.910469,-10.94477,-5.09073,2
-2.006382,-10.92922,-2.514857,2
0.51326,-8.757731,0.82672,2
0.993021,-9.253046,1.975275,2
-0.443869,-10.77368,-1.165305,2
-1.881955,-10.24607,-3.67059,2
-0.579063,-7.52782,-0.678365,2
0.972682,-8.536395,3.261417,2
1.348356,-9.909875,1.278964,2
-1.392623,-11.59562,-4.876573,2
-2.054238,-9.597611,-2.0004,2
0.636491,-10.04866,0.921237,2
0.969093,-9.891929,2.620141,2
-0.973879,-10.74497,-0.190229,2
-2.171487,-11.02254,-3.596412,2
-0.075374,-8.22772,-0.445065,2
